Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
0709-TVGUR,0.4548823155699731,0.0,0.17076506624875337,1.0,0.6363636363636364,1.0,0.3630726145229045,0.18823529411764706,0.8706467661691543,0.8795183507441989,0.0,0.0,0.36666666666666664,0.7522415993336666,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2111-DWYHN,0.06557377049180328,0.3333333333333333,0.6006078738661728,0.5623956981272019,0.18181818181818182,0.6338028169014085,0.12522504500900178,0.5647058823529412,0.7233830845771144,0.48739830821854485,0.0,0.3333333333333333,0.08079685746352412,0.38076665122370174,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8699-ASUFO,0.01639344262295082,0.0,0.32063446834781784,1.0,0.0,0.3380281690140845,0.0,0.6941176470588235,0.29850746268656714,0.1473317463252288,0.0,0.0,0.0,0.10640927648315185,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3186-BAXNB,0.3442622950819672,0.3333333333333333,0.8661062829462887,1.0,0.09090909090909091,0.704225352112676,0.8511702340468092,0.0,0.05671641791044776,0.13838171396875287,0.0,0.0,0.21054457778019167,0.2814053878665126,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5129-HHMZC,0.9344262295081968,0.2222222222222222,0.006639122382105713,0.5,0.0,0.5211267605633803,0.9027805561112222,0.3176470588235294,0.618905472636816,0.3632938892484053,0.0,0.0,0.4811840628507295,0.40610788778706775,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1
4012-ZTHBR,0.18032786885245902,0.0,0.5948995583416441,0.0,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3
6933-FHBZC,0.5573770491803278,0.3333333333333333,0.5622358360640167,0.5623956981272019,0.8181818181818182,0.11267605633802817,0.053610722144428885,0.0,0.013432835820895536,0.26137370155187495,0.0,0.0,0.21054457778019167,0.0167386130433401,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1043-UXOVO,0.22950819672131148,0.1111111111111111,0.6348292729258679,1.0,0.5454545454545454,0.38028169014084506,0.8283656731346268,0.35294117647058826,0.4611265939909204,0.1607885735416474,0.0,0.0,0.325331088664422,0.21311040827965927,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-1
6416-TVAIH,0.4548823155699731,0.0,0.5195516930236976,0.5,0.09090909090909091,0.6901408450704225,0.6367273454690937,0.5529411764705883,0.5696517412935324,0.4630153924378293,0.0,0.0,0.44654882154882153,0.4763128889661967,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1976-AZZPJ,0.4548823155699731,0.0,0.04124994063731776,0.5623956981272019,0.0,0.7464788732394366,0.0,0.23911606548794143,0.2681592039800995,0.26137370155187495,0.0,0.0,0.0,0.20398010366299327,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1291-CUOCY,0.06557377049180328,0.1111111111111111,0.05386332336040272,1.0,0.0,0.4647887323943662,0.10782156431286256,0.611764705882353,0.5865671641791045,0.3160476564666728,0.0,0.0,0.05141975308641975,0.24382880720656835,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0266-GMEAO,0.26229508196721313,0.3333333333333333,0.23758370138196325,0.5623956981272019,0.0,0.676056338028169,0.09521904380876174,0.6823529411764706,0.9049751243781095,0.6091799944531755,0.0,0.0,0.06544332210998878,0.46013875253178216,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1173-NOEYG,0.45901639344262296,0.0,0.39191717718573393,0.5,0.36363636363636365,0.39436619718309857,0.0,0.25882352941176473,0.15422885572139303,0.11444947767403162,0.0,0.0,0.0,0.08261345143577761,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9504-DSHWM,0.6885245901639344,0.1111111111111111,0.30529515125611434,0.5,0.0,1.0,0.0,0.16470588235294117,0.4611265939909204,0.4545622631043727,0.0,0.0,0.0,0.3287419781601909,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3280-MRDOF,0.4262295081967213,0.0,0.0030203732725459466,0.5,0.0,0.5633802816901409,0.021604320864172834,0.07058823529411765,0.5572139303482587,0.35479453637792363,0.0,0.0,0.012424242424242424,0.260246295779053,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1
2924-KHUVI,0.6065573770491803,0.0,0.22219689414446503,0.5623956981272019,0.0,0.9154929577464789,0.9115823164632926,0.12941176470588237,0.5606965174129352,0.552319265970232,0.0,0.0,0.8438888888888889,0.6510012560649875,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5161-UBZXI,0.2786885245901639,0.0,0.1960108277532412,0.5,0.09090909090909091,0.8732394366197183,0.0,0.058823529411764705,0.4054726368159204,0.4262676805029121,0.0,0.0,0.0,0.308266111834942,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1
2357-COQEK,0.4262295081967213,0.0,0.4582324167735195,0.75,0.9090909090909091,0.014084507042253521,0.6877375475095019,0.0,0.017412935323383085,0.0022129518350744197,0.0,0.0,0.019292929292929296,0.007141674429962252,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1069-XAIEM,0.01639344262295082,0.0,0.12673220306786342,0.5623956981272019,0.9090909090909091,0.7887323943661971,0.16023204640928185,0.8588235294117647,0.4611265939909204,0.26137370155187495,0.0,0.0,0.1281060606060606,0.5592842603851153,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1
8329-GWVPJ,0.3442622950819672,0.0,0.08608063826755948,0.5623956981272019,0.0,0.11267605633802817,0.5507101420284057,0.12941176470588237,0.4646766169154229,0.26137370155187495,0.0,0.0,0.06952020202020202,0.2528086748198647,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
4821-WQOYN,0.9016393442622951,0.0,0.040290639692263853,0.25,0.09090909090909091,0.7887323943661971,0.9983996799359871,0.24705882352941178,0.7661691542288557,0.6249653323472312,0.2528620204860414,0.0,0.7982239057239057,0.6889098325971443,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
3584-WKTTW,0.4548823155699731,0.0,0.17595099016953983,0.5623956981272019,0.0,0.08450704225352113,0.0,0.23911606548794143,0.17164179104477612,0.02665942497919941,0.0,0.0,0.0,0.01908265442825628,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1
0617-FHSGK,0.6557377049180327,0.0,0.4377261718193475,0.25,0.09090909090909091,0.2535211267605634,0.28185637127425484,0.23911606548794143,0.6507462686567165,0.16720208930387354,0.0,0.8666666666666667,0.07511503928170594,0.15404775722990005,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
6997-UVGOX,0.26229508196721313,0.0,0.07707650662487533,0.25,0.09090909090909091,0.44420649616221375,0.1828365673134627,0.23911606548794143,0.5582089552238806,0.09422090228344272,0.0,0.0,0.028209876543209878,0.07638246593488197,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
9061-TIHDA,0.06557377049180328,0.0,0.34732393028446595,0.5,0.0,0.16901408450704225,0.03220644128825765,0.23911606548794143,0.017412935323383085,0.26137370155187495,0.0,0.0,0.005872615039281706,0.2528086748198647,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0064-YIJGF,0.18032786885245902,0.0,0.5165218217219927,1.0,0.0,0.6901408450704225,0.45820756956879866,0.0,0.01592039800995026,0.10680526023851344,0.0,0.0,0.3942199775533109,0.19457634148911437,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4868-AADLV,0.32786885245901637,0.0,0.0008358265659875576,0.5,0.0,0.44420649616221375,0.8741748349669934,0.3058823529411765,0.8582089552238806,0.4236502727188684,0.0,0.0,0.4414141414141414,0.43793266086747096,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1
3585-YNADK,0.5737704918032787,0.2222222222222222,0.5622358360640167,0.75,0.9090909090909091,1.0,0.45820756956879866,0.0,0.01542288557213931,0.16129703244892302,0.0,0.0,0.7846464646464648,0.3503743943375053,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1
3258-SANFR,0.4548823155699731,0.2222222222222222,0.2096476751315864,0.5623956981272019,0.0,0.19718309859154928,0.03260652130426085,0.12941176470588237,0.36766169154228856,0.09772811315521862,0.0,0.5333333333333333,0.21054457778019167,0.0792474983232954,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6283-GITPX,0.4548823155699731,0.0,0.11407133019898372,0.5,0.0,0.29577464788732394,0.6307261452290458,0.12941176470588237,0.3139303482587064,0.1190487196080244,0.0,0.0,0.19462962962962965,0.14394989789245344,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
9572-WUKSB,0.21311475409836064,0.2222222222222222,0.030441183454433206,0.5,0.5454545454545454,0.8591549295774648,0.0,0.3058823529411765,0.3029850746268657,0.34548627160950357,0.0,0.8,0.0,0.25984238140555516,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3217-FZDMN,0.36065573770491804,0.0,0.1587785534501591,0.5623956981272019,0.0,0.0,0.10862172434486897,0.21176470588235294,0.4611265939909204,0.007829111583618377,0.0,0.0,0.0015235690235690235,0.0059098610300401914,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
0254-KCJGT,0.4098360655737705,0.0,0.04838296053568884,0.25,0.0,0.2112676056338028,0.35607121424284854,0.058823529411764705,0.4611265939909204,0.26137370155187495,0.0,0.9333333333333333,0.07991021324354658,0.15266290794933596,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-1
9065-ZCPQX,0.4548823155699731,0.0,0.22559718858336894,0.75,0.0,0.6056338028169014,0.36287257451490296,0.0,0.012437810945273632,0.09437112877877414,0.0,0.0,0.22395061728395063,0.1348304646771445,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9170-GYZJC,0.6229508196721312,0.0,0.29725981858764305,0.5,0.0,0.7746478873239436,0.051610322064412885,0.0,0.0661691542288557,0.15197721179624665,0.0,0.0,0.21054457778019167,0.12185335650335594,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
0771-WLCLA,0.03278688524590164,0.0,0.3479223061214798,0.0,0.09090909090909091,0.44420649616221375,0.5859171834366873,0.611764705882353,0.3771144278606965,0.26137370155187495,0.0,0.0,0.024654882154882155,0.019623715711181988,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
2920-RNCEZ,0.18032786885245902,0.0,0.44333950705228664,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
2720-WGKHP,0.4548823155699731,0.0,0.31609441040983993,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1335-NTIUC,0.08196721311475409,0.0,0.26037897136344207,0.0,0.36363636363636365,0.08450704225352113,0.7229445889177836,1.0,0.31343283582089554,0.03610636035869465,0.0,0.0,0.07098204264870932,0.04707484039946546,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1337-BOZWO,0.26229508196721313,0.0,0.24082252932516504,0.5623956981272019,0.0,0.22535211267605634,0.08761752350470094,0.23911606548794143,0.018905472636815905,0.038689100489969486,0.0,0.0,0.02089225589225589,0.034014942323034494,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-1
7219-TLZHO,0.19672131147540983,0.0,0.41933798736762123,0.5,0.0,0.0,0.08821764352870574,0.35294117647058826,0.4611265939909204,0.0029178607747064804,0.0,0.0,0.0012373737373737373,0.0022704503603451424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
5539-TMZLF,0.4918032786885246,0.3333333333333333,0.36633898466068293,0.5623956981272019,0.18181818181818182,0.028169014084507043,0.3836767353470694,0.25882352941176473,0.6144278606965174,0.02570606452805769,0.0,0.0,0.016144781144781146,0.02320458806587735,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
7073-QETQY,0.26229508196721313,0.0,0.38861186303841955,0.5,0.0,0.14084507042253522,0.3228645729145829,0.09411764705882353,0.5084577114427861,0.08012850143292964,0.0,0.0,0.04981481481481482,0.07262346985025898,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8098-LLAZX,0.47540983606557374,0.0,0.2096476751315864,0.0,0.09090909090909091,0.15492957746478872,0.38967793558711744,0.23911606548794143,0.007462686567164179,0.024810483498197283,0.0,0.0,0.06558922558922559,0.03729308796301717,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0455-XFASS,0.7049180327868853,0.0,0.2096476751315864,0.5623956981272019,0.0,0.7323943661971831,0.20644128825765154,0.0,0.004477611940298501,0.11403924378293427,0.0,0.0,0.15346801346801348,0.12805674537003744,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,-1
9445-ZUEQE,0.45901639344262296,0.0,0.11626537493470104,0.5,0.0,0.08450704225352113,0.27725545109021804,0.0,0.016915422885572132,0.014866645095682722,0.0,0.0,0.02722222222222222,0.01866201482190136,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0106-GHRQR,0.4426229508196721,0.0,0.008586218359690364,0.75,0.0,0.352112676056338,0.45820756956879866,0.3411764705882353,0.26069651741293537,0.1346202736433392,0.0,0.0,0.0,0.2528086748198647,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1
3904-UKFRE,0.7213114754098361,0.0,0.18644631239017903,0.5,0.6363636363636364,0.9014084507042254,0.399879975995199,0.3058823529411765,0.3671641791044776,0.42228667837662937,0.0,0.0,0.3645763187429854,0.41404484703938293,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9317-WZPGV,0.4548823155699731,0.0,0.29097212328441846,0.25,0.0,0.014084507042253521,0.7363472694538908,0.18823529411764706,0.6766169154228856,0.26137370155187495,0.0,0.0,0.020656565656565658,0.019560996087968036,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
1626-ERCMM,0.4548823155699731,0.0,0.015073372275252885,0.75,0.36363636363636365,0.7605633802816901,0.626125225045009,0.0,0.017412935323383085,0.12346306739391699,0.0,0.0,0.48302469135802467,0.23309873406712506,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9837-FWLCH,0.18032786885245902,0.0,0.018692121384812653,1.0,0.36363636363636365,0.9859154929577465,0.45820756956879866,0.6941176470588235,0.4611265939909204,0.5934697698067856,0.0,0.0,0.32352413019079684,0.5256891214067928,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1
9357-UJRUN,0.9836065573770492,0.0,0.06269649047822577,0.25,0.0,0.971830985915493,0.0,0.23529411764705882,0.26865671641791045,0.37505777942128127,0.0,0.0,0.0,0.2712071771319236,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
1596-BBVTG,0.8852459016393442,0.0,0.17043263522819016,0.0,0.0,0.0,0.45820756956879866,0.10588235294117647,0.3114427860696517,0.003547656466672829,0.0,0.0,0.006801346801346801,0.004384519793476824,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,-1
6196-HBOBZ,0.8852459016393442,0.0,0.0022795269981478843,0.5,0.18181818181818182,0.9577464788732394,0.16603320664132828,0.16470588235294117,0.918407960199005,0.8772360636035869,0.0,0.0,0.21054457778019167,0.6825099222443926,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6549-BTYPG,0.0,0.0,0.2096476751315864,0.5,0.09090909090909091,0.7746478873239436,0.2640528105621124,0.0,0.06865671641791044,0.15118563372469263,0.0,0.0,0.2074074074074074,0.17101466970173893,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2
