Customer ID,Age,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Population,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
5376-DEQCP,-0.6956826414003917,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-0.10602729195750611,-1.3985647064393367,0.5018115264122893,1.093981033122346,0.27514589109973536,-0.16681139208451826,-0.2890236959990723,-0.843908009734812,-0.03514147551834142,-0.1897904860479822,-0.0719039413386657,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
8910-LEDAG,0.022337476811443855,-0.45104187259968315,34.052842,-118.264495,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-2.0873585399864596,-0.07044315762754247,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3
5091-HFAZW,-0.30403530419393593,2.8678565734951555,40.274302,-124.210902,-0.23639773567054762,0.33162950552845605,-1.3888467689744046,-1.103957839505537,-1.5876084889188604,-0.7112824731780284,-0.16681139208451826,-0.2890236959990723,-0.8004740624328588,-0.8104844865557417,1.707777567890495,-1.09762596580772,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-1
4201-JMNGR,-1.3484282034111512,-0.45104187259968315,32.730264,-116.950963,-0.5988099377842525,-1.068872246426623,1.3127398462766926,2.162952249775558,0.16876995220432117,-0.8177428631348993,-0.16681139208451826,-0.2890236959990723,-0.5281698050622453,-0.813869666625982,-0.1897904860479822,-0.7166636483172001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2176-LVPNX,0.022337476811443855,2.8678565734951555,40.737431,-124.108897,1.2132510727842718,1.6008342182377462,1.0670148560919834,-1.103957839505537,-1.6037302696124949,-0.43463757951693843,-0.16681139208451826,-0.2890236959990723,2.401367631224924,0.38555928133664996,1.707777567890495,0.07452703273841237,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0112-QWPNC,-0.3693098603950119,-0.45104187259968315,40.796621,-124.15428,3.025312083352796,0.5504579042714371,0.20767152883585338,0.5018115264122893,0.592414522653717,0.5989718238464221,-0.16681139208451826,-0.2890236959990723,0.5291998840515748,0.6356446830689829,-0.1897904860479822,0.05709837190914886,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6574-MCOEH,0.4792593702189756,-0.45104187259968315,41.949216,-122.050062,-0.5988099377842525,-0.893809527432238,1.5813714033430273,-0.8824724097237677,0.09980455701488476,-0.6851605779865567,-0.16681139208454063,-0.2890236959990723,-0.2569798880305743,-0.6265411721890836,-0.1897904860479822,-1.0542054292908842,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3086-RUCRN,0.022337476811443855,-0.45104187259968315,35.591387,-121.032256,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,0.7589935409212564,-0.7840108145851923,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6586-PSJOX,-1.2831536472100753,-0.45104187259968315,35.690535,-118.552784,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,-0.9860523133891689,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5089-IFSDP,-0.23876074799285998,2.8678565734951555,39.197215,-120.83679,0.850838870670567,0.5504579042714371,1.6861863002862227,-1.103957839505537,-1.4335559178463528,-0.5634881653522137,-0.16681139208451826,-0.2890236959990723,1.7429444464108244,0.07074513341274943,1.707777567890495,-1.095107373202335,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,-1
3317-VLGQT,1.8500250504415707,-0.45104187259968315,38.93496,-122.792243,1.2132510727842718,0.725520623265822,0.20697739044550098,-0.21801612037846035,0.8503630137518692,0.896485711118169,-0.16681139208451826,-0.2890236959990723,0.6603248182532443,0.9127659337124617,0.7589935409212564,-0.6139554418696038,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3069-SSVSN,-0.10821163559070807,-0.45104187259968315,36.478239,-119.52137,-0.5988099377842525,1.7321312574835348,1.4196371583909446,-0.6056156224965563,0.4419445695131281,1.5187525137685112,-0.16681139208451826,3.5450507210053117,3.010367289415257,2.1493786721884987,-0.1897904860479822,-0.40309886894678004,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,-1
2294-SALNE,0.022337476811443855,-0.45104187259968315,34.406256,-119.726936,0.850838870670567,-0.3248556907004872,-0.2726722372879287,-1.103957839505537,-1.6250826724867309,-0.8537763418521613,-0.16681139208451826,-0.2890236959990723,-0.34859639203338244,-0.7887904593940435,0.7589935409212564,-0.5593523541848592,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6754-WKSHP,1.3931031570340389,-0.45104187259968315,32.85723,-117.209774,-0.23639773567054762,-1.2001692856724115,1.6841038851151657,-0.49487290760567176,0.592414522653717,-0.904142398185854,3.8303850135381134,0.13698457255697036,-0.6535837450268359,-0.9321913983066767,-0.1897904860479822,0.645340860822846,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
8212-CRQXP,-1.1526045348079235,2.8678565734951555,34.087558,-117.464096,-0.5988099377842525,-0.6312154489406607,1.2537380830967482,1.5538673178756928,0.5762927419600823,-0.4121285397113664,-0.16681139208451826,-0.2890236959990723,-0.016586285820579662,-0.33620214212431776,1.707777567890495,3.0494886182190557,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9787-XVQIU,-1.0873299786068473,-0.45104187259968315,34.404544,-119.302118,-0.5988099377842525,1.0756460612545917,0.3645468050554699,1.1662678157575967,0.827075997194397,1.2413232501881144,0.01318047362142209,-0.2890236959990723,1.0875603716120206,1.315856915454586,-0.1897904860479822,-0.7851693671836694,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1
0336-KXKFK,-1.2831536472100753,1.7615570914635428,37.750822,-121.238423,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,0.7589935409212564,-0.1119999356163933,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
4501-UYKBC,0.022337476811443855,-0.45104187259968315,40.664483,-123.865325,-0.5988099377842525,-1.2877006451696038,-0.03666518456815154,0.003469309403308774,-0.13664822649175473,-0.9872143032761116,-0.16681139208451826,-0.2890236959990723,-0.8674991012285551,-1.051124817968638,1.707777567890495,-1.099439352483597,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3372-CDXFJ,1.1320049322297352,5.080455537558381,40.692523,-122.369876,1.9380754770116817,0.2878638257798598,1.2259725474826568,3.104265326348077,0.6103276123133109,0.39631915923997396,-0.16681139208451826,-0.2890236959990723,1.0560675940785051,0.6317579948401881,-0.1897904860479822,-0.7965534057600091,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3787-TRIAL,-0.5651335289982398,0.6552576094319297,32.605012,-116.97595,1.5756632748979769,1.6883655777349387,-0.9452923375392939,-0.550244265051114,0.41507493502373727,1.503540491091039,-0.16681139208451826,-0.2890236959990723,-0.10781023811307863,1.167471289390263,1.707777567890495,-0.6453874775848074,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1699-UOTXU,1.7194759380394187,-0.45104187259968315,34.875144,-116.821698,0.850838870670567,-0.893809527432238,0.9809416956882998,-0.3841301927147872,0.527927399879179,-0.6290187067925113,-0.16681139208451826,0.5629928411130131,-0.3884213961921705,-0.6159981029467522,0.7589935409212564,-1.0785854057110102,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8996-ZROXE,0.022337476811443855,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-1.3752320046667963,-1.379822969899825,-1.103957839505537,-1.6144781234082513,-1.0715934915652146,-0.16681139208451826,-0.2890236959990723,-0.9489599125969125,-1.143003392198296,-1.138574513017221,-0.0719039413386657,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
0909-SDHNU,1.8500250504415707,-0.45104187259968315,34.201108,-116.593456,-0.5988099377842525,0.7692863030144181,-0.372628165498658,0.5018115264122893,1.4324309491507132,1.4017625518645778,-0.16681139208451826,-0.2890236959990723,0.16456999700791705,1.1678512198134103,-0.1897904860479822,-1.0949058857939042,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
5827-MWCZK,-0.3693098603950119,-0.45104187259968315,38.304194,-120.592431,-0.5988099377842525,-0.3248556907004872,-1.1000851985878537,-1.103957839505537,-1.5775055063508494,-0.837993868324284,-0.16681139208451826,-0.2890236959990723,-0.7259525522660962,-0.8893960354433897,-0.1897904860479822,-0.9758268274113062,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7075-BNDVQ,-1.609526428215455,-0.45104187259968315,32.802959,-117.027095,-0.23639773567054762,1.2944744599975728,-1.1528397162546273,2.162952249775558,0.2699789087810268,0.9557888307748765,-0.16681139208451826,-0.2890236959990723,-0.44968478891719965,0.6271228436777938,0.7589935409212564,-0.011306603253105018,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1
4039-PIMHX,0.022337476811443855,-0.45104187259968315,32.886925,-117.152162,-0.23639773567054762,0.725520623265822,-1.1500631626932183,-0.550244265051114,1.5579300553058282,1.4354429208239181,-0.16681139208451826,-0.2890236959990723,-0.5527232813941658,0.9795577021017182,-1.138574513017221,2.626465804218608,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1
4526-EXKKN,-1.0873299786068473,-0.45104187259968315,37.581496,-119.972762,-0.23639773567054762,-0.5874497691920645,1.551523452557879,1.7753527476574618,0.8826065751391379,-0.3103268316994713,-0.16681139208451826,-0.2890236959990723,0.13864892116911295,-0.20826437143377066,1.707777567890495,-1.0909265094773961,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
9282-IZGQK,0.022337476811443855,-0.45104187259968315,39.600599,-120.636358,-0.5988099377842525,-1.3752320046667963,0.27986192143249106,0.16958338173963564,0.22877880256396063,-1.0471354113540916,-0.16681139208451964,-0.2890236959990723,-0.9186827790695159,-1.1143718355099324,-0.1897904860479822,-1.0952081169065504,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-1
2957-JIRMN,2.1763978314469505,-0.45104187259968315,33.475493,-117.219551,-0.5988099377842525,-1.3752320046667963,1.1704414762544741,-0.05190204804213351,0.32909210465768685,-1.0458043593698128,-0.16681139208451826,-0.2890236959990723,-0.9024362034460739,-1.1084335229961433,-0.1897904860479822,-0.9580959354693965,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3
0947-IDHRQ,0.022337476811443855,-0.45104187259968315,37.5923,-120.853288,-0.5988099377842525,-1.0251065666780266,0.10424490867336261,0.003469309403308774,0.234152729461839,-0.7611018474467494,0.6544629678305647,-0.2890236959990723,-0.6734899156270314,-0.8153741911016446,-0.1897904860479822,-0.7691007463613136,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1814-WFGVS,2.1763978314469505,-0.45104187259968315,34.083086,-117.737997,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-1.138574513017221,1.2359004549334973,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
4538-WNTMJ,1.8500250504415707,-0.45104187259968315,32.785165,-116.862648,2.3004876791253865,0.20033246628266738,0.03621934641883855,-0.7163583373874409,0.2789354536108237,0.14349058858330113,-0.16681139208451826,-0.2890236959990723,0.1499822689344915,0.15783658431075406,-0.1897904860479822,0.95225655571505,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1
2361-FJWNO,0.08761203301251981,2.8678565734951555,33.362575,-117.299644,-0.23639773567054762,1.2069431005003803,1.2037601189913838,3.104265326348077,1.6528694305016756,2.050412706346161,3.411387555665269,3.119042452449269,2.1135259239011046,2.2875897615209424,-0.1897904860479822,-0.0719039413386657,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2669-OIDSD,-0.6304080851993157,-0.45104187259968315,37.943087,-122.72379,-0.5988099377842525,-1.068872246426623,1.371741609456637,0.39106881152140477,-0.3659357741345566,-0.8679663067559907,-0.16681139208451826,-0.2890236959990723,-0.5195589933522371,-0.851425788954071,-0.1897904860479822,-1.0335025980746204,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2845-AFFTX,0.022337476811443855,-0.45104187259968315,34.281911,-118.556218,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,0.7589935409212564,0.30104925166673024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
2586-CWXVV,0.5445339264200515,-0.45104187259968315,40.294034,-120.512622,-0.5988099377842525,1.7321312574835348,0.41730132272224374,0.39106881152140477,0.7106409144070366,1.770059882157437,-0.16681139208451826,-0.2890236959990723,1.6938248307885857,1.92102908996441,0.7589935409212564,-0.9569373828709195,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5795-BKOYE,-0.23876074799285998,1.7615570914635428,38.107441,-120.230625,2.3004876791253865,1.6445998979863425,0.5075393134680407,-1.103957839505537,-1.4245993730165558,-0.27937987306498896,-0.16681139208451826,-0.2890236959990723,1.7355366157485372,0.29558795783119035,0.7589935409212564,-0.8685347824219095,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8752-STIVR,-1.0873299786068473,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,1.6883655777349387,-1.4131416126367347,-1.103957839505537,-1.4299732999144341,-0.26357363075167817,-0.16681139208451826,-0.2890236959990723,-0.713783449246511,-0.42665597726717425,1.707777567890495,-0.0719039413386657,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-1
3312-UUMZW,0.022337476811443855,-0.45104187259968315,37.74441,-122.486764,-0.5988099377842525,-0.6312154489406607,-0.5558807005516614,0.11421202429419335,0.3917879184662655,-0.42460715206398025,-0.16681139208451826,-0.2890236959990723,-0.6108082715615303,-0.5244614660979265,0.7589935409212564,1.0511868732545688,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1310-QRITU,0.022337476811443855,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-1.3752320046667963,1.0767327935569155,0.003469309403308774,0.17683084255113873,-1.0478247061316643,-0.16681139208451826,-0.2890236959990723,-0.9041457028296784,-1.1105611333657672,-0.1897904860479822,-0.0719039413386657,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5583-EJXRD,0.022337476811443855,-0.45104187259968315,34.147149,-118.463365,-0.5988099377842525,-0.7187468084378531,-1.1993469884082306,-1.103957839505537,-1.6037302696124949,-0.9180471376644808,-0.16681139208451826,-0.2890236959990711,-0.8366394716148933,-0.986586036988644,-0.1897904860479822,-0.00027516764151915696,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4
8225-BTJAU,0.022337476811443855,-0.45104187259968315,33.782068,-118.262263,0.4884266685568621,1.6445998979863425,1.143370079030735,0.446440168966847,1.4450775904503863,2.3936815055774914,0.4341450557096323,-0.2890236959990723,2.547485508168726,2.6732457361448474,1.707777567890495,1.5732407484987507,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
9474-PHLYD,0.022337476811443855,-0.45104187259968315,33.200369,-116.192313,-0.5988099377842525,-1.2877006451696038,0.8178191739555125,-0.8271010522783255,0.357753048113037,-0.9757102111262734,-0.16681139208451826,2.6930341838932264,-0.8207347958681722,-1.0013045415813617,-0.1897904860479822,-0.96852290885569,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2907-ILJBN,0.022337476811443855,-0.45104187259968315,34.286131,-118.435969,-0.5988099377842525,-0.8500438476836417,0.6186014559244066,0.11421202429419335,0.4956838384919098,-0.589301066333049,-0.16681139208451826,6.101100332341567,-0.4273093414295754,-0.544043080106927,-0.1897904860479822,0.569128248583899,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2868-SNELZ,1.523652269436191,-0.45104187259968315,40.077028,-121.494168,-0.5988099377842525,-0.7625124881864493,1.6216314299834602,-0.05190204804213351,0.40074446329606245,-0.535726223965827,-0.16681139208449589,-0.2890236959990723,-0.0719740658493678,-0.45160220885101143,-0.1897904860479822,-1.0446851492425293,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
5226-NOZFC,0.34871025781682363,-0.45104187259968315,38.489789,-122.27011,2.3004876791253865,1.338240139746169,-0.69817907057388,-0.7163583373874409,0.7486849048269363,1.475659705777485,-0.16681139208451826,0.5629928411130131,0.0809691456704549,1.2094270060183954,0.7589935409212564,2.108391305290934,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4884-LEVMQ,0.022337476811443855,-0.45104187259968315,34.14649,-117.849815,-0.23639773567054762,-1.068872246426623,-0.1338445592174715,-1.103957839505537,-1.5696953992592666,-1.0095094240127818,-0.16681139208451826,-0.2890236959990723,-0.7659928267176346,-1.0384883320947662,-0.1897904860479822,0.14519874124551266,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
